x,y,rho_D,m_phi_GeV,phi_final
95,0,0.0738554984268978,41.65640556261318,9.68162366627309
96,0,0.07386903707368313,41.66670995698734,9.681691514616666
97,0,0.07388241020866528,41.676888737735034,9.682043948615156
98,0,0.07389307077193254,41.685003136661166,9.682725407097783
99,0,0.07389866065593756,41.689258025701335,9.683766439075304
0,1,0.07287645423949952,40.91222910322488,9.686926920310142
1,1,0.07294122381312368,40.96140005743467,9.687418357440468
2,1,0.07306835978077432,41.05794284979724,9.687440671239301
3,1,0.07325205910771634,41.19749685907085,9.68701335868205
4,1,0.07348367330767396,41.37354964121515,9.68617765485349
5,1,0.07375298721772301,41.57839518367804,9.684987954112286
6,1,0.07404907408913446,41.80377254278344,9.683506799483883
7,1,0.0743590643931625,42.0399189228067,9.681801799217466
8,1,0.07467124909702741,42.27792661395305,9.67994251699534
